N,D,age,sex,year,n,mx,ax,qx,px,lx,dx,Lx,Tx,ex,lost,total,edagger,decile,age_2,check_death,check_pop
77144,91,26,1,1991,1,.00117961,.5,.00117892,.99882108,97673.397,115.1488,97615.823,4590581.1,46.999298,5357.4988,1098046,10.98046,999,,,
76714,105,27,1,1991,1,.00136872,.5,.00136778,.99863222,97558.249,133.4386,97491.529,4492965.3,46.054181,6082.8504,1098046,10.98046,999,,,
76930,79,28,1,1991,1,.00102691,.5,.00102638,.99897362,97424.81,99.99493,97374.813,4395473.8,45.116575,4463.7234,1098046,10.98046,999,,,
76036,95,29,1,1991,1,.00124941,.5,.00124863,.99875137,97324.815,121.5225,97264.054,4298098.9,44.162416,5309.2829,1098046,10.98046,999,,,
75752,88,30,1,1991,1,.00116169,.5,.00116101,.99883899,97203.293,112.8541,97146.865,4200834.9,43.217002,4823.5907,1098046,10.98046,999,,,
74076,93,31,1,1991,1,.00125547,.5,.00125468,.99874532,97090.438,121.8174,97029.53,4103688,42.266655,5091.1014,1098046,10.98046,999,,,
73280,88,32,1,1991,1,.00120087,.5,.00120015,.99879985,96968.621,116.3772,96910.432,4006658.5,41.319124,4753.2677,1098046,10.98046,999,,,
72432,77,33,1,1991,1,.00106307,.5,.0010625,.9989375,96852.244,102.9056,96800.791,3909748.1,40.368172,4104.8413,1098046,10.98046,999,,,
71022,79,34,1,1991,1,.00111233,.5,.00111171,.99888829,96749.338,107.5575,96695.559,3812947.3,39.410577,4187.4534,1098046,10.98046,999,,,
69820,104,35,1,1991,1,.00148954,.5,.00148844,.99851156,96641.781,143.8451,96569.858,3716251.7,38.453883,5463.5495,1098046,10.98046,999,,,
67454,106,36,1,1991,1,.00157144,.5,.00157021,.99842979,96497.936,151.5218,96422.175,3619681.8,37.510459,5612.3007,1098046,10.98046,999,,,
66906,99,37,1,1991,1,.00147969,.5,.00147859,.99852141,96346.414,142.4572,96275.185,3523259.7,36.568664,5142.0463,1098046,10.98046,999,,,
65560,109,38,1,1991,1,.0016626,.5,.00166122,.99833878,96203.957,159.8158,96124.049,3426984.5,35.622074,5617.7312,1098046,10.98046,999,,,
64334,109,39,1,1991,1,.00169428,.5,.00169285,.99830715,96044.141,162.5882,95962.847,3330860.4,34.680517,5562.0609,1098046,10.98046,999,,,
66352,156,40,1,1991,1,.0023511,.5,.00234834,.99765166,95881.553,225.1622,95768.972,3234897.6,33.738477,7492.8554,1098046,10.98046,999,,,
67430,175,41,1,1991,1,.00259528,.5,.00259192,.99740808,95656.39,247.9338,95532.424,3139128.6,32.816716,8022.8163,1098046,10.98046,999,,,
70038,166,42,1,1991,1,.00237014,.5,.00236734,.99763266,95408.457,225.8639,95295.525,3043596.2,31.900696,7100.6992,1098046,10.98046,999,,,
73982,195,43,1,1991,1,.00263578,.5,.00263231,.99736769,95182.593,250.5498,95057.318,2948300.7,30.975209,7645.6341,1098046,10.98046,999,,,
76902,211,44,1,1991,1,.00274375,.5,.00273999,.99726001,94932.043,260.1131,94801.986,2853243.4,30.05564,7698.3713,1098046,10.98046,999,,,
59164,238,45,1,1991,1,.00402272,.5,.00401464,.99598536,94671.93,380.0739,94481.893,2758441.4,29.136845,10906.053,1098046,10.98046,999,,,
60050,210,46,1,1991,1,.00349709,.5,.00349098,.99650902,94291.856,329.1711,94127.27,2663959.5,28.252275,9151.2495,1098046,10.98046,999,,,
60614,258,47,1,1991,1,.00425644,.5,.0042474,.9957526,93962.685,399.0974,93763.136,2569832.2,27.349497,10738.418,1098046,10.98046,999,,,
58828,311,48,1,1991,1,.0052866,.5,.00527266,.99472734,93563.587,493.3291,93316.923,2476069.1,26.464024,12842.755,1098046,10.98046,999,,,
55142,329,49,1,1991,1,.00596641,.5,.00594867,.99405133,93070.258,553.644,92793.436,2382752.1,25.60165,13938.962,1098046,10.98046,999,,,
52880,331,50,1,1991,1,.00625946,.5,.00623993,.99376007,92516.614,577.2968,92227.966,2289958.7,24.751865,14044.48,1098046,10.98046,999,,,
55604,363,51,1,1991,1,.00652831,.5,.00650707,.99349293,91939.317,598.2553,91640.19,2197730.7,23.904145,14047.507,1098046,10.98046,999,,,
55072,400,52,1,1991,1,.00726322,.5,.00723694,.99276306,91341.062,661.0295,91010.547,2106090.6,23.057434,14965.479,1098046,10.98046,999,,,
55166,471,53,1,1991,1,.00853787,.5,.00850157,.99149843,90680.033,770.9231,90294.571,2015080,22.221871,16817.686,1098046,10.98046,999,,,
53950,473,54,1,1991,1,.00876738,.5,.00872911,.99127089,89909.11,784.8267,89516.696,1924785.4,21.408125,16481.504,1098046,10.98046,999,,,
53234,544,55,1,1991,1,.01021903,.5,.01016708,.98983292,89124.283,906.1341,88671.216,1835268.7,20.592241,18299.768,1098046,10.98046,999,,,
52512,545,56,1,1991,1,.01037858,.5,.010325,.989675,88218.149,910.8525,87762.723,1746597.5,19.798619,17669.889,1098046,10.98046,999,,,
51994,663,57,1,1991,1,.01275147,.5,.01267069,.98732931,87307.296,1106.243,86754.175,1658834.8,18.999956,20596.774,1098046,10.98046,999,,,
51168,743,58,1,1991,1,.01452079,.5,.01441613,.98558387,86201.053,1242.685,85579.71,1572080.6,18.237371,22203.177,1098046,10.98046,999,,,
52070,787,59,1,1991,1,.01511427,.5,.01500091,.98499909,84958.368,1274.452,84321.141,1486500.9,17.496816,21826.579,1098046,10.98046,999,,,
51802,853,60,1,1991,1,.01646655,.5,.01633208,.98366792,83683.915,1366.732,83000.549,1402179.8,16.755666,22401.583,1098046,10.98046,999,,,
50194,965,61,1,1991,1,.01922541,.5,.01904236,.98095764,82317.183,1567.513,81533.426,1319179.2,16.025563,24572.736,1098046,10.98046,999,,,
50154,1078,62,1,1991,1,.0214938,.5,.02126526,.97873474,80749.67,1717.163,79891.088,1237645.8,15.326946,25736.874,1098046,10.98046,999,,,
47336,1144,63,1,1991,1,.02416765,.5,.0238791,.9761209,79032.507,1887.225,78088.894,1157754.7,14.649095,27029.145,1098046,10.98046,999,,,
47930,1243,64,1,1991,1,.02593365,.5,.02560168,.97439832,77145.281,1975.049,76157.757,1079665.8,13.995228,27003.889,1098046,10.98046,999,,,
48374,1374,65,1,1991,1,.02840369,.5,.02800595,.97199405,75170.233,2105.214,74117.626,1003508.1,13.349807,27441.308,1098046,10.98046,999,,,
44810,1481,66,1,1991,1,.03305066,.5,.03251336,.96748664,73065.019,2375.59,71877.224,929390.43,12.720046,29517.603,1098046,10.98046,999,,,
44458,1633,67,1,1991,1,.0367313,.5,.03606887,.96393113,70689.429,2549.688,69414.585,857513.21,12.130713,30209.505,1098046,10.98046,999,,,
41764,1686,68,1,1991,1,.0403697,.5,.03957096,.96042904,68139.741,2696.355,66791.564,788098.63,11.565917,30452.32,1098046,10.98046,999,,,
43366,1772,69,1,1991,1,.0408615,.5,.04004339,.95995661,65443.386,2620.575,64133.099,721307.06,11.021848,28148.384,1098046,10.98046,999,,,
41668,1970,70,1,1991,1,.04727849,.5,.04618667,.95381333,62822.811,2901.576,61372.023,657173.96,10.460754,29601.649,1098046,10.98046,999,,,
38698,1948,71,1,1991,1,.05033852,.5,.04910264,.95089736,59921.235,2942.291,58450.089,595801.94,9.9430851,28501.67,1098046,10.98046,999,,,
27530,1839,72,1,1991,1,.06679985,.5,.06464085,.93535915,56978.944,3683.168,55137.36,537351.85,9.4307092,34029.896,1098046,10.98046,999,,,
25448,1602,73,1,1991,1,.0629519,.5,.0610309,.9389691,53295.776,3252.689,51669.432,482214.49,9.0478932,28707.225,1098046,10.98046,999,,,
26744,1684,74,1,1991,1,.06296739,.5,.06104546,.93895454,50043.087,3054.903,48515.636,430545.06,8.6034871,25560.094,1098046,10.98046,999,,,
25786,1796,75,1,1991,1,.0696502,.5,.06730625,.93269375,46988.184,3162.599,45406.885,382029.42,8.1303296,25002.38,1098046,10.98046,999,,,
26194,1872,76,1,1991,1,.07146675,.5,.06900111,.93099889,43825.586,3024.014,42313.579,336622.54,7.6809592,22520.038,1098046,10.98046,999,,,
23598,1923,77,1,1991,1,.08148996,.5,.07829964,.92170036,40801.572,3194.748,39204.198,294308.96,7.213177,22357.882,1098046,10.98046,999,,,
21886,2036,78,1,1991,1,.09302751,.5,.08889277,.91110723,37606.823,3342.975,35935.336,255104.76,6.7834701,22030.188,1098046,10.98046,999,,,
19492,2029,79,1,1991,1,.10409399,.5,.09894424,.90105576,34263.849,3390.21,32568.744,219169.42,6.3965209,21088.015,1098046,10.98046,999,,,
17122,1935,80,1,1991,1,.1130125,.5,.10696813,.89303187,30873.638,3302.495,29222.391,186600.68,6.0440133,19405.617,1098046,10.98046,999,,,
15208,1794,81,1,1991,1,.11796423,.5,.11139398,.88860602,27571.143,3071.259,26035.513,157378.29,5.70808,16997.939,1098046,10.98046,999,,,
13162,1777,82,1,1991,1,.13500988,.5,.12647237,.87352763,24499.884,3098.558,22950.605,131342.78,5.3609551,16152.314,1098046,10.98046,999,,,
10960,1675,83,1,1991,1,.15282847,.5,.14197923,.85802077,21401.325,3038.544,19882.053,108392.17,5.0647411,15017.734,1098046,10.98046,999,,,
8866,1410,84,1,1991,1,.15903451,.5,.14732003,.85267997,18362.782,2705.206,17010.179,88510.119,4.8200823,12696.285,1098046,10.98046,999,,,
31084,6807,85,1,1991,,.21898726,4.5664757,1,0,15657.576,15657.58,71499.941,71499.941,4.5664757,,1098046,10.98046,999,,,
5820,39,0,1,1991,1,.00670103,.1,.00666086,.99333914,100000,666.086,99400.523,7482632.5,74.826325,49674.606,970814.63,9.7081463,1,,,
5886,5,1,1,1991,1,.00084947,.5,.00084911,.99915089,99333.914,84.34569,99291.741,7383232,74.327405,6229.6692,970814.63,9.7081463,1,,,
5906,3,2,1,1991,1,.00050796,.5,.00050783,.99949217,99249.568,50.40181,99224.367,7283940.3,73.390146,3674.7288,970814.63,9.7081463,1,,,
5892,0,3,1,1991,1,0,.5,0,1,99199.167,0,99199.167,7184715.9,72.42718,0,970814.63,9.7081463,1,,,
6100,0,4,1,1991,1,0,.5,0,1,99199.167,0,99199.167,7085516.7,71.42718,0,970814.63,9.7081463,1,,,
6284,0,5,1,1991,1,0,.5,0,1,99199.167,0,99199.167,6986317.6,70.42718,0,970814.63,9.7081463,1,,,
6332,0,6,1,1991,1,0,.5,0,1,99199.167,0,99199.167,6887118.4,69.42718,0,970814.63,9.7081463,1,,,
6508,1,7,1,1991,1,.00015366,.5,.00015365,.99984635,99199.167,15.24148,99191.546,6787919.2,68.42718,1035.3902,970814.63,9.7081463,1,,,
6328,3,8,1,1991,1,.00047408,.5,.00047397,.99952603,99183.925,47.01031,99160.42,6688727.7,67.437619,3147.5044,970814.63,9.7081463,1,,,
6822,1,9,1,1991,1,.00014658,.5,.00014657,.99985343,99136.915,14.53088,99129.649,6589567.3,66.46936,958.66299,970814.63,9.7081463,1,,,
6786,1,10,1,1991,1,.00014736,.5,.00014735,.99985265,99122.384,14.60582,99115.081,6490437.6,65.479031,949.14182,970814.63,9.7081463,1,,,
6896,0,11,1,1991,1,0,.5,0,1,99107.778,0,99107.778,6391322.5,64.488607,0,970814.63,9.7081463,1,,,
6890,1,12,1,1991,1,.00014514,.5,.00014513,.99985487,99107.778,14.38325,99100.586,6292214.8,63.488607,906.04659,970814.63,9.7081463,1,,,
6598,0,13,1,1991,1,0,.5,0,1,99093.395,0,99093.395,6193114.2,62.49775,0,970814.63,9.7081463,1,,,
6630,1,14,1,1991,1,.00015083,.5,.00015082,.99984918,99093.395,14.94509,99085.922,6094020.8,61.49775,911.6854,970814.63,9.7081463,1,,,
6722,2,15,1,1991,1,.00029753,.5,.00029749,.99970251,99078.45,29.47448,99063.712,5994934.9,60.506951,1768.9366,970814.63,9.7081463,1,,,
6796,0,16,1,1991,1,0,.5,0,1,99048.975,0,99048.975,5895871.2,59.524807,0,970814.63,9.7081463,1,,,
7094,7,17,1,1991,1,.00098675,.5,.00098626,.99901374,99048.975,97.68832,99000.131,5796822.2,58.524807,5671.1437,970814.63,9.7081463,1,,,
7118,9,18,1,1991,1,.0012644,.5,.0012636,.9987364,98951.287,125.035,98888.769,5697822,57.582091,7141.7728,970814.63,9.7081463,1,,,
7098,6,19,1,1991,1,.00084531,.5,.00084495,.99915505,98826.252,83.50338,98784.5,5598933.3,56.654312,4691.0575,970814.63,9.7081463,1,,,
7088,7,20,1,1991,1,.00098758,.5,.0009871,.9990129,98742.749,97.4687,98694.014,5500148.8,55.701799,5383.1056,970814.63,9.7081463,1,,,
6570,6,21,1,1991,1,.00091324,.5,.00091283,.99908717,98645.28,90.0459,98600.257,5401454.8,54.756343,4887.793,970814.63,9.7081463,1,,,
6198,5,22,1,1991,1,.00080671,.5,.00080639,.99919361,98555.234,79.47362,98515.497,5302854.5,53.805915,4238.1233,970814.63,9.7081463,1,,,
5902,8,23,1,1991,1,.00135547,.5,.00135455,.99864545,98475.76,133.3908,98409.065,5204339,52.848935,6987.6024,970814.63,9.7081463,1,,,
5808,8,24,1,1991,1,.00137741,.5,.00137646,.99862354,98342.37,135.3646,98274.687,5105929.9,51.91994,6965.2355,970814.63,9.7081463,1,,,
5546,7,25,1,1991,1,.00126217,.5,.00126137,.99873863,98207.005,123.8759,98145.067,5007655.3,50.990815,6258.5426,970814.63,9.7081463,1,,,
5840,1,26,1,1991,1,.00017123,.5,.00017122,.99982878,98083.129,16.79362,98074.732,4909510.2,50.054584,832.27206,970814.63,9.7081463,1,,,
5994,5,27,1,1991,1,.00083417,.5,.00083382,.99916618,98066.335,81.76965,98025.451,4811435.5,49.06307,3972.6419,970814.63,9.7081463,1,,,
6374,6,28,1,1991,1,.00094132,.5,.00094088,.99905912,97984.566,92.19184,97938.47,4713410,48.103596,4390.7297,970814.63,9.7081463,1,,,
6178,6,29,1,1991,1,.00097119,.5,.00097072,.99902928,97892.374,95.02576,97844.861,4615471.5,47.148428,4434.9561,970814.63,9.7081463,1,,,
6798,2,30,1,1991,1,.0002942,.5,.00029416,.99970584,97797.348,28.76816,97782.964,4517626.7,46.193754,1314.7185,970814.63,9.7081463,1,,,
7228,0,31,1,1991,1,0,.5,0,1,97768.58,0,97768.58,4419843.7,45.2072,0,970814.63,9.7081463,1,,,
7596,4,32,1,1991,1,.00052659,.5,.00052645,.99947355,97768.58,51.47069,97742.845,4322075.1,44.2072,2250.2323,970814.63,9.7081463,1,,,
7224,3,33,1,1991,1,.00041528,.5,.0004152,.9995848,97717.109,40.57177,97696.824,4224332.3,43.230222,1734.0008,970814.63,9.7081463,1,,,
7672,4,34,1,1991,1,.00052138,.5,.00052124,.99947876,97676.538,50.91297,97651.081,4126635.5,42.24797,2126.0675,970814.63,9.7081463,1,,,
7592,6,35,1,1991,1,.00079031,.5,.00078999,.99921001,97625.625,77.1236,97587.063,4028984.4,41.269742,3145.5524,970814.63,9.7081463,1,,,
7610,6,36,1,1991,1,.00078844,.5,.00078813,.99921187,97548.501,76.88047,97510.061,3931397.3,40.301976,3061.2014,970814.63,9.7081463,1,,,
7854,6,37,1,1991,1,.00076394,.5,.00076365,.99923635,97471.621,74.43423,97434.403,3833887.3,39.333369,2891.6364,970814.63,9.7081463,1,,,
7686,6,38,1,1991,1,.00078064,.5,.00078034,.99921966,97397.186,76.00249,97359.185,3736452.9,38.363047,2878.8094,970814.63,9.7081463,1,,,
7512,9,39,1,1991,1,.00119808,.5,.00119737,.99880263,97321.184,116.5291,97262.919,3639093.7,37.392616,4301.6388,970814.63,9.7081463,1,,,
7680,11,40,1,1991,1,.00143229,.5,.00143127,.99856873,97204.655,139.1258,97135.092,3541830.8,36.436843,5003.3244,970814.63,9.7081463,1,,,
7936,8,41,1,1991,1,.00100806,.5,.00100756,.99899244,97065.529,97.79902,97016.63,3444695.7,35.488352,3423.5521,970814.63,9.7081463,1,,,
8358,5,42,1,1991,1,.00059823,.5,.00059805,.99940195,96967.73,57.99158,96938.734,3347679,34.52364,1973.6752,970814.63,9.7081463,1,,,
8974,13,43,1,1991,1,.00144863,.5,.00144758,.99855242,96909.738,140.2847,96839.596,3250740.3,33.544,4638.9272,970814.63,9.7081463,1,,,
9534,9,44,1,1991,1,.00094399,.5,.00094354,.99905646,96769.454,91.3063,96723.801,3153900.7,32.591904,2931.5766,970814.63,9.7081463,1,,,
6892,15,45,1,1991,1,.00217644,.5,.00217407,.99782593,96678.147,210.1851,96573.055,3057176.9,31.622212,6548.5522,970814.63,9.7081463,1,,,
7182,12,46,1,1991,1,.00167084,.5,.00166945,.99833055,96467.962,161.0484,96387.438,2960603.8,30.690022,4866.1186,970814.63,9.7081463,1,,,
7134,14,47,1,1991,1,.00196243,.5,.00196051,.99803949,96306.914,188.8106,96212.509,2864216.4,29.740507,5526.3413,970814.63,9.7081463,1,,,
6528,20,48,1,1991,1,.00306373,.5,.00305904,.99694096,96118.103,294.0291,95971.089,2768003.9,28.797945,8333.1843,970814.63,9.7081463,1,,,
5860,15,49,1,1991,1,.00255973,.5,.00255646,.99744354,95824.074,244.9699,95701.589,2672032.8,27.884776,6717.0437,970814.63,9.7081463,1,,,
5532,28,50,1,1991,1,.00506146,.5,.00504868,.99495132,95579.104,482.5487,95337.83,2576331.2,26.954963,12798.196,970814.63,9.7081463,1,,,
5714,24,51,1,1991,1,.00420021,.5,.00419141,.99580859,95096.556,398.5884,94897.261,2480993.4,26.089203,10221.026,970814.63,9.7081463,1,,,
5548,23,52,1,1991,1,.00414564,.5,.00413706,.99586294,94697.967,391.7714,94502.082,2386096.1,25.19691,9695.6408,970814.63,9.7081463,1,,,
5662,36,53,1,1991,1,.00635818,.5,.00633803,.99366197,94306.196,597.7153,94007.338,2291594,24.299507,14270.698,970814.63,9.7081463,1,,,
5510,23,54,1,1991,1,.00417423,.5,.00416553,.99583447,93708.48,390.3459,93513.308,2197586.7,23.451311,8977.688,970814.63,9.7081463,1,,,
5420,31,55,1,1991,1,.00571956,.5,.00570325,.99429675,93318.135,532.2164,93052.026,2104073.4,22.547315,11767.595,970814.63,9.7081463,1,,,
5136,39,56,1,1991,1,.00759346,.5,.00756474,.99243526,92785.918,701.9011,92434.968,2011021.4,21.673778,14918.539,970814.63,9.7081463,1,,,
5000,40,57,1,1991,1,.008,.5,.00796813,.99203187,92084.017,733.7372,91717.149,1918586.4,20.835173,14980.595,970814.63,9.7081463,1,,,
4746,54,58,1,1991,1,.011378,.5,.01131364,.98868636,91350.28,1033.504,90833.528,1826869.3,19.998508,20267.088,970814.63,9.7081463,1,,,
4858,50,59,1,1991,1,.0102923,.5,.01023961,.98976039,90316.776,924.8083,89854.372,1736035.7,19.221631,17403.48,970814.63,9.7081463,1,,,
4804,55,60,1,1991,1,.01144879,.5,.01138363,.98861637,89391.968,1017.605,88883.165,1646181.4,18.415316,18335.675,970814.63,9.7081463,1,,,
4650,71,61,1,1991,1,.01526882,.5,.01515313,.98484687,88374.363,1339.148,87704.788,1557298.2,17.621606,23104.763,970814.63,9.7081463,1,,,
4636,69,62,1,1991,1,.01488352,.5,.01477358,.98522642,87035.214,1285.822,86392.303,1469593.4,16.885044,21226.204,970814.63,9.7081463,1,,,
4346,76,63,1,1991,1,.01748734,.5,.01733577,.98266423,85749.393,1486.531,85006.127,1383201.1,16.130739,23440.543,970814.63,9.7081463,1,,,
4298,82,64,1,1991,1,.01907864,.5,.01889836,.98110164,84262.861,1592.43,83466.646,1298195,15.406491,23966.166,970814.63,9.7081463,1,,,
4112,92,65,1,1991,1,.02237354,.5,.02212602,.97787398,82670.431,1829.168,81755.847,1214728.3,14.693625,26256.244,970814.63,9.7081463,1,,,
3864,88,66,1,1991,1,.02277433,.5,.02251791,.97748209,80841.263,1820.376,79931.075,1132972.5,14.01478,24885.36,970814.63,9.7081463,1,,,
3996,133,67,1,1991,1,.03328328,.5,.03273846,.96726154,79020.887,2587.022,77727.376,1053041.4,13.326115,33742.983,970814.63,9.7081463,1,,,
3752,108,68,1,1991,1,.02878465,.5,.02837625,.97162375,76433.865,2168.906,75349.411,975314.03,12.760234,26979.598,970814.63,9.7081463,1,,,
3746,125,69,1,1991,1,.03336893,.5,.03282132,.96717868,74264.958,2437.474,73046.221,899964.62,12.118294,28799.801,970814.63,9.7081463,1,,,
3614,131,70,1,1991,1,.03624792,.5,.03560266,.96439734,71827.484,2557.25,70548.859,826918.4,11.512562,28681.699,970814.63,9.7081463,1,,,
3242,132,71,1,1991,1,.04071561,.5,.03990326,.96009674,69270.234,2764.108,67888.18,756369.54,10.919113,29398.038,970814.63,9.7081463,1,,,
2402,109,72,1,1991,1,.04537885,.5,.04437207,.95562793,66506.126,2951.015,65030.619,688481.36,10.35215,29748.821,970814.63,9.7081463,1,,,
2224,108,73,1,1991,1,.04856115,.5,.04741001,.95258999,63555.111,3013.148,62048.537,623450.74,9.8096082,28749.281,970814.63,9.7081463,1,,,
2344,117,74,1,1991,1,.04991468,.5,.04869927,.95130073,60541.963,2948.35,59067.788,561402.2,9.2729436,26527.767,970814.63,9.7081463,1,,,
2246,139,75,1,1991,1,.0618878,.5,.06003023,.93996977,57593.613,3457.358,55864.934,502334.42,8.7220507,29334.289,970814.63,9.7081463,1,,,
2390,146,76,1,1991,1,.06108787,.5,.0592773,.9407227,54136.255,3209.051,52531.73,446469.48,8.2471438,25644.258,970814.63,9.7081463,1,,,
2190,169,77,1,1991,1,.07716895,.5,.07430204,.92569796,50927.204,3783.995,49035.206,393937.75,7.7353108,28477.159,970814.63,9.7081463,1,,,
1960,142,78,1,1991,1,.07244898,.5,.0699163,.9300837,47143.209,3296.079,45495.169,344902.55,7.31606,23310.687,970814.63,9.7081463,1,,,
1838,167,79,1,1991,1,.09085963,.5,.08691127,.91308873,43847.13,3810.81,41941.725,299407.38,6.8284372,25264.218,970814.63,9.7081463,1,,,
1696,148,80,1,1991,1,.08726415,.5,.08361582,.91638418,40036.321,3347.67,38362.486,257465.65,6.430802,20760.176,970814.63,9.7081463,1,,,
1480,168,81,1,1991,1,.11351351,.5,.10741688,.89258312,36688.651,3940.98,34718.161,219103.17,5.9719603,22862.489,970814.63,9.7081463,1,,,
1272,160,82,1,1991,1,.12578616,.5,.1183432,.8816568,32747.67,3875.464,30809.938,184385,5.630477,21217.406,970814.63,9.7081463,1,,,
1142,156,83,1,1991,1,.13660245,.5,.12786885,.87213115,28872.206,3691.856,27026.279,153575.07,5.3191316,19095.807,970814.63,9.7081463,1,,,
968,143,84,1,1991,1,.14772727,.5,.13756614,.86243386,25180.351,3463.964,23448.369,126548.79,5.025696,16927.147,970814.63,9.7081463,1,,,
3442,725,85,1,1991,,.21063335,4.7475862,1,0,21716.387,21716.39,103100.42,103100.42,4.7475862,,970814.63,9.7081463,1,,,
7620,96,0,1,1991,1,.01259843,.1,.01245718,.98754282,100000,1245.718,98878.854,6722829.6,67.228296,83652.055,1249326.9,12.493269,10,,,
7454,9,1,1,1991,1,.00120741,.5,.00120668,.99879332,98754.282,119.1645,98694.7,6623950.7,67.075074,7938.1785,1249326.9,12.493269,10,,,
7280,1,2,1,1991,1,.00013736,.5,.00013735,.99986265,98635.118,13.54785,98628.344,6525256,66.155505,889.55201,1249326.9,12.493269,10,,,
7894,4,3,1,1991,1,.00050671,.5,.00050659,.99949341,98621.57,49.96027,98596.59,6426627.7,65.164524,3231.4758,1249326.9,12.493269,10,,,
7766,2,4,1,1991,1,.00025753,.5,.0002575,.9997425,98571.61,25.38216,98558.918,6328031.1,64.197299,1616.9831,1249326.9,12.493269,10,,,
8076,2,5,1,1991,1,.00024765,.5,.00024762,.99975238,98546.227,24.40169,98534.027,6229472.2,63.213705,1530.51,1249326.9,12.493269,10,,,
7278,2,6,1,1991,1,.0002748,.5,.00027476,.99972524,98521.826,27.07015,98508.291,6130938.2,62.229238,1671.2496,1249326.9,12.493269,10,,,
7186,3,7,1,1991,1,.00041748,.5,.00041739,.99958261,98494.756,41.11086,98474.2,6032429.9,61.246204,2497.8498,1249326.9,12.493269,10,,,
7068,2,8,1,1991,1,.00028297,.5,.00028293,.99971707,98453.645,27.85504,98439.717,5933955.7,60.271569,1665.1751,1249326.9,12.493269,10,,,
